Country,City,State,Postal Code,Region,DATE_VALID_STD,DOY_STD,MIN_TEMPERATURE_AIR_2M_F,AVG_TEMPERATURE_AIR_2M_F,MAX_TEMPERATURE_AIR_2M_F,MIN_TEMPERATURE_WETBULB_2M_F,AVG_TEMPERATURE_WETBULB_2M_F,MAX_TEMPERATURE_WETBULB_2M_F,MIN_TEMPERATURE_DEWPOINT_2M_F,AVG_TEMPERATURE_DEWPOINT_2M_F,MAX_TEMPERATURE_DEWPOINT_2M_F,MIN_TEMPERATURE_FEELSLIKE_2M_F,AVG_TEMPERATURE_FEELSLIKE_2M_F,MAX_TEMPERATURE_FEELSLIKE_2M_F,MIN_TEMPERATURE_WINDCHILL_2M_F,AVG_TEMPERATURE_WINDCHILL_2M_F,MAX_TEMPERATURE_WINDCHILL_2M_F,MIN_TEMPERATURE_HEATINDEX_2M_F,AVG_TEMPERATURE_HEATINDEX_2M_F,MAX_TEMPERATURE_HEATINDEX_2M_F,MIN_HUMIDITY_RELATIVE_2M_PCT,AVG_HUMIDITY_RELATIVE_2M_PCT,MAX_HUMIDITY_RELATIVE_2M_PCT,MIN_HUMIDITY_SPECIFIC_2M_GPKG,AVG_HUMIDITY_SPECIFIC_2M_GPKG,MAX_HUMIDITY_SPECIFIC_2M_GPKG,MIN_PRESSURE_2M_MB,AVG_PRESSURE_2M_MB,MAX_PRESSURE_2M_MB,MIN_PRESSURE_TENDENCY_2M_MB,AVG_PRESSURE_TENDENCY_2M_MB,MAX_PRESSURE_TENDENCY_2M_MB,MIN_PRESSURE_MEAN_SEA_LEVEL_MB,AVG_PRESSURE_MEAN_SEA_LEVEL_MB,MAX_PRESSURE_MEAN_SEA_LEVEL_MB,MIN_WIND_SPEED_10M_MPH,AVG_WIND_SPEED_10M_MPH,MAX_WIND_SPEED_10M_MPH,AVG_WIND_DIRECTION_10M_DEG,MIN_WIND_SPEED_80M_MPH,AVG_WIND_SPEED_80M_MPH,MAX_WIND_SPEED_80M_MPH,AVG_WIND_DIRECTION_80M_DEG,MIN_WIND_SPEED_100M_MPH,AVG_WIND_SPEED_100M_MPH,MAX_WIND_SPEED_100M_MPH,AVG_WIND_DIRECTION_100M_DEG,TOT_PRECIPITATION_IN,TOT_SNOWFALL_IN,TOT_SNOWDEPTH_IN,MIN_CLOUD_COVER_TOT_PCT,AVG_CLOUD_COVER_TOT_PCT,MAX_CLOUD_COVER_TOT_PCT,MIN_RADIATION_SOLAR_TOTAL_WPM2,AVG_RADIATION_SOLAR_TOTAL_WPM2,MAX_RADIATION_SOLAR_TOTAL_WPM2,TOT_RADIATION_SOLAR_TOTAL_WPM2
United States,San Francisco,California,94110,West,26-07-2022,207,62,70.5,83.8,59.8,64.5,70,58.4,61.2,63.3,62,71,85.3,62,70.5,83.8,62,71,85.3,49,74,90,10.4,11.5,12.4,1008.22,1009.46,1010.99,-0.6,0.1,0.8,1020.01,1021.24,1022.95,0.6,4.6,6.4,58,2,7.3,10.2,63,2.1,7.5,10.6,63,0,0,0,0,9,22,0,198.4,721.5,4761.4
United States,San Francisco,California,94110,West,13-07-2022,194,68.3,69.4,71,64.7,67.6,68.6,61.4,66.8,67.8,68.3,69.4,71,68.3,69.4,71,68.3,69.4,71,73,92,96,11.6,13.9,14.4,1006.39,1009.96,1011.65,-0.7,0.2,1.2,1017.36,1021,1023.17,2.7,5.4,8.7,181,4.7,9.2,13.3,167,4.9,9.4,13.6,166,0.12,0,0,45,94,100,0,31.7,183.1,759.9
United States,San Francisco,California,94110,West,02-07-2022,183,60.8,69.4,81,59.6,63.5,69.4,58.5,60.1,64.8,60.7,69.7,82.5,60.7,69.4,81,60.8,69.8,82.5,50,74,95,10.5,11.1,13.1,1007.52,1009.38,1010.7,-0.9,0,0.7,1019.42,1021.27,1022.54,3,6.4,8.7,3,6.2,9.8,12.7,9,6.4,10.1,13,9,0,0,0,0,12,56,0,183.6,677.4,4406.8
United States,Los Angeles,California,90008,West,07-08-2022,219,62.2,69.8,86.2,61.2,65.2,71.5,60.5,62.7,64.9,62.2,70.3,88.3,62.2,69.8,86.2,62.2,70.3,88.3,48,80,97,11.2,12.2,13.2,1002.66,1004.18,1005.44,-0.7,0,0.6,1013.82,1015.66,1017.28,1.8,4.3,10.9,256,1.9,5.7,11.7,19,1.8,5.9,11.8,22,0,0,0,31,77,99,0,202,733.4,4847
United States,Troy,New York,12180,East,12-08-2022,224,57.4,64.5,72.4,56.3,60.6,63.6,55.3,58.1,61,57.4,64.5,72.4,57.4,64.5,72.4,57.4,64.5,72.4,59,81,95,9.2,10.2,11.3,1011.71,1013.16,1014.88,-0.8,0.1,0.8,1022.98,1024.57,1026.4,2.6,4.6,7.7,120,4.3,7.2,10.5,118,4.6,7.5,11.4,118,0.1,0,0,3,35,97,0,197.5,696,4741
United States,New York City,New York,10024,East,13-08-2022,225,58.6,67.5,77.7,56.9,60.8,65.1,54.2,56.4,59,58.6,67.8,78.9,58.6,67.5,77.7,58.6,67.8,78.9,48,70,91,8.9,9.7,10.7,1009.92,1012.58,1015.29,-1.2,-0.1,0.7,1022.04,1024.41,1026.88,3.3,5.2,7.5,58,6.1,9.2,13.4,61,6.8,9.6,13.8,61,0,0,0,0,20,78,0,223.5,799,5363.3
United States,New York City,New York,10024,East,02-09-2022,245,58.5,69.9,85,56.4,60.3,66.1,49,53.1,56.4,57.1,69.8,85,57.1,69.7,85,58.5,70.1,85,31,58,90,7.5,8.7,9.7,1002.96,1005.91,1008.3,-1,-0.1,1.2,1014.98,1017.93,1020.11,4.3,7,9.3,12,6,10.2,12.8,17,6.3,10.6,13.1,17,0,0,0,0,1,5,0,266.4,903.8,6393.3
United States,San Diego,California,92024,West,27-09-2022,270,62.4,70.8,81,61.9,66.4,70.8,61.4,64.1,66.3,62.4,71.7,83.7,62.4,70.8,81,62.4,71.7,83.7,60,81,97,11.6,12.8,13.9,1003.64,1004.9,1006.32,-1,-0.1,0.9,1014.21,1016.18,1017.58,1.4,4.5,9.3,222,1,5.8,10.6,230,1,5.9,10.7,231,0,0,0,26,65,100,0,285.4,941.2,6847.9
United States,New York City,New York,10024,East,24-09-2022,267,54.9,63.6,72.5,53.9,58.5,62.5,53.1,55,56.6,54.9,63.6,72.5,54.9,63.6,72.5,54.9,63.6,72.5,55,75,94,8.5,9.2,9.8,1007.22,1008.95,1010.77,-0.8,0.1,0.7,1018.21,1020.04,1021.78,1.6,4.9,7.5,231,3.6,7.5,11.1,226,3.7,7.7,11.4,226,0,0,0,1,38,95,0,275.1,968.9,6601.2
United States,New York City,New York,10024,East,22-08-2022,234,58.9,64.9,75.1,56.7,59.6,63.2,53.3,56,58.1,58.9,64.9,76.6,58.9,64.9,75.1,58.9,64.9,76.6,48,75,91,8.6,9.5,10.2,1011.28,1013.29,1014.99,-0.9,-0.1,0.7,1022.75,1024.87,1026.29,2,4.6,9,100,3.9,7.3,11.4,90,4.2,7.6,11.5,90,0,0,0,5,45,99,0,207.9,818.4,4989.3
United States,Los Angeles,California,90045,West,04-09-2022,247,62,63.6,66.7,60.4,61.9,65.5,59.2,60.9,64.9,62,63.6,66.7,62,63.6,66.7,62,63.6,66.7,85,91,95,10.6,11.3,13,1009.38,1012.44,1014.17,-0.6,0.2,1.1,1020.71,1023.65,1025.81,1.3,4.9,7.2,216,1.7,8.2,12.6,210,1.8,8.5,12.9,210,0.31,0,0,99,100,100,0,30,145.3,719
United States,Los Angeles,California,90045,West,20-09-2022,263,61.3,70.8,85.8,58.9,65.4,71.6,57.4,62.5,66,61.2,71.5,88.1,61.2,70.8,85.8,61.3,71.5,88.1,49,77,94,10.1,12.3,13.8,996.92,1000.65,1002.4,-1.6,0,1.6,1008.07,1012,1014.64,1,5.5,9.2,281,1.6,6.8,11,292,1.7,7,11.4,295,0,0,0,12,80,100,0,277.8,922.3,6666.9
United States,Los Angeles,California,90045,West,19-10-2022,292,66,75,89.1,65.3,69.5,74,64.9,66.9,69.6,66,76.2,93.1,66,75,89.1,66,76.2,93.1,47,79,98,13.1,14.2,15.5,1002.9,1005.37,1007.43,-0.9,-0.2,0.8,1014.99,1017.17,1019.26,1.3,4.5,9,51,3,6.5,10.7,50,3.1,6.7,11,49,0.12,0,0,4,68,99,0,256.6,986.9,6156.9
United States,Chicago,Illinois,60610,Central,05-03-2022,64,68,80,93.3,67.3,72.4,77.1,66.5,69,71.6,68,83.1,100.7,68,80,93.3,68,83.1,100.7,45,72,96,14.1,15.4,16.9,998.7,1001.23,1003.02,-0.9,-0.1,0.8,1010.67,1013.17,1014.73,1.6,4.3,6.8,53,2.3,5.9,8.8,51,2.5,6.2,9.6,50,0,0,0,1,50,100,0,306.1,989.5,7346.5
United States,Huntsville,Texas,77340,Central,03-03-2022,62,70.2,79.3,93.5,67.9,72.3,77.1,66,69.2,73.5,70.2,82.3,100.9,70.2,79.3,93.5,70.2,82.3,100.9,46,73,95,13.7,15.5,17.9,1000.11,1001.23,1002.5,-0.6,0.1,0.6,1011.57,1013.03,1014.19,2,4.9,7.6,358,2.5,6.2,10,1,2.6,6.4,10.5,2,0,0,0,12,57,100,0,317.2,1016.6,7611
United States,Huntsville,Texas,77340,Central,12-02-2022,43,66.6,72.5,77.1,66.1,70.4,73.2,65.8,69.4,71.8,66.6,74,81.2,66.6,72.5,77.1,66.6,74,81.2,80,90,97,13.6,15.4,16.8,1000.14,1002,1003.55,-0.9,0,0.9,1011.81,1013.62,1015.21,1,3,5.3,100,1.6,4.1,7,97,1.8,4.4,7.5,96,0.16,0,0,43,80,100,0,147.1,500.7,3530.9
United States,Huntsville,Texas,77340,Central,12-01-2022,12,67.9,75,85.6,67.4,72.2,77.4,67.2,71.1,74.5,67.9,77.7,93.7,67.9,75,85.6,67.9,77.7,93.7,69,88,98,14.2,16.4,18.5,999.37,1001.11,1003.53,-0.4,0.1,1,1011.11,1012.68,1014.93,0.5,3,6.2,181,0.7,3.6,7,178,0.8,3.8,7.1,176,0.2,0,0,27,76,95,0,257.8,869.9,6187.6
United States,Rochester,New York,14609,East,28-02-2022,59,70.6,80.4,92.3,67.8,72.5,77.9,66.5,69,73.5,70.6,84,99.5,70.6,80.4,92.3,70.6,84,99.5,48,70,87,13.9,15.4,18.1,998.83,1000.93,1002.43,-1,-0.1,0.6,1010.89,1012.96,1014.26,2.5,4.7,6.7,22,3.7,6.6,9.1,25,4,7,9.6,25,0,0,0,16,62,100,0,317.9,1020.3,7628.6
United States,Rochester,New York,14609,East,02-03-2022,61,71.9,81.1,93.8,68.6,72.4,76.9,66.1,68.4,72.2,71.9,84.2,98.8,71.9,81.1,93.8,71.9,84.2,98.8,41,68,86,14,15.1,17.3,998.91,1000.93,1003.14,-0.8,0,0.7,1011.09,1012.95,1015.04,2.3,4.6,6.1,18,3.7,6.2,7.8,18,4.1,6.5,8.1,18,0,0,0,4,52,100,0,318.7,1021.1,7649.2
United States,Seattle,Washington,98115,West,11-01-2022,11,68.8,74.1,86.5,68.4,72.7,79.7,68.2,72.2,77.8,68.8,76.7,97.1,68.8,74.1,86.5,68.8,76.7,97.1,72,94,99,14.8,17.1,20.7,997.2,998.23,1000.26,-0.5,0.1,1.2,1008.79,1009.84,1011.8,0.6,2.3,5,127,0.6,3,5.6,75,0.6,3.1,5.8,68,0.6,0,0,60,87,100,0,194.6,962.9,4670.3
United States,Memphis,Tennessee,38109,South,31-12-2021,365,70.8,72.8,75.8,69.7,71.6,73.4,69.2,71.1,72.9,70.8,73.2,79.9,70.8,72.8,75.8,70.8,73.2,79.9,86,95,97,15.3,16.4,17.4,996.28,997.56,998.6,-0.6,-0.1,1,1007.98,1009.19,1010.23,4.1,5.8,7.5,44,6.6,9.1,11.3,43,7.2,9.8,12.2,43,0.73,0,0,99,100,100,0,60.6,320.8,1453.2
United States,Fayetteville,Arkansas,72701,South,25-01-2022,25,69.5,79.4,93,67.1,72.6,78.2,66,69.8,73.8,69.5,83.2,102.1,69.5,79.4,93,69.5,83.2,102.1,50,74,89,13.7,15.8,18.2,998.84,1000.38,1001.68,-0.5,0,0.7,1011.29,1012.5,1013.74,1.8,5.5,9,52,3.1,8.1,13.1,53,3.4,8.7,14.2,52,0.04,0,0,15,77,100,0,347.5,1063.5,8339.7
United States,Costa Mesa,California,92627,West,27-02-2022,58,69.8,78.3,87.7,69.1,72.1,76,67.3,69.3,72.2,69.8,80.9,93.5,69.8,78.3,87.7,69.8,80.9,93.5,53,76,97,14.4,15.5,17.1,1000.72,1002.55,1004.03,-0.8,-0.1,0.5,1012.45,1014.41,1015.91,1.3,3.9,5.6,92,1.6,5.2,8.6,81,1.7,5.5,9.3,79,0.02,0,0,13,60,100,0,318.6,1019.4,7645.1
United States,Costa Mesa,California,92627,West,24-01-2022,24,69.9,79.7,91.1,67.3,72.7,77.5,66.1,69.8,73.4,69.9,83.5,99.2,69.9,79.7,91.1,69.9,83.5,99.2,53,73,88,13.7,15.8,17.9,998.38,1000.31,1001.68,-0.7,0,0.7,1010.9,1012.46,1013.58,3.2,5.4,7.2,52,4.6,7.9,11.2,53,4.9,8.4,12.2,52,0.01,0,0,17,69,100,0,348.4,1064.1,8361.5
United States,Costa Mesa,California,92627,West,16-04-2022,106,62,67.8,74.8,60.2,63.6,67.5,57.8,61.2,65,62,68,75.6,62,67.8,74.8,62,68,75.6,68,80,95,10.2,11.6,13.2,1003.98,1005.83,1007.78,-0.6,0.1,0.7,1015.54,1017.14,1019.24,2.7,5.2,7.3,259,5.6,8.4,11.1,252,5.8,8.7,11.4,252,0,0,0,2,38,91,0,223.3,807.2,5358
United States,Costa Mesa,California,92627,West,17-04-2022,107,59,67.1,76.2,58.3,63.8,67.8,57.8,61.9,65.1,59,67.7,78.7,59,67.1,76.2,59,67.7,78.7,62,85,96,10.2,11.9,13.2,1005.9,1007.19,1008.42,-0.7,0,0.6,1017.17,1018.56,1019.78,1.5,3.7,5.5,248,3.5,5.8,7.2,243,3.7,5.9,7.3,242,0,0,0,1,11,40,0,236.6,842.7,5677.8
United States,Parker,Colorado,80134,West,18-01-2022,18,73.6,81.6,92.9,72.4,76.4,80.5,71.9,74.5,78.4,74.4,88.2,105.7,73.6,81.6,92.9,74.4,88.2,105.7,57,81,95,16.7,18.5,21.1,1000.74,1002.2,1003.31,-0.8,0.1,0.8,1013.17,1014.46,1015.56,3,4.4,6.1,40,4.3,6.1,8.1,41,4.6,6.5,8.5,41,0.2,0,0,0,3,16,0,346.6,1061.4,8318.9
United States,Parker,Colorado,80134,West,26-04-2022,116,66.4,74.8,86.6,65.2,70,75.2,64.6,67.9,72.3,66.4,76.7,91.4,66.4,74.8,86.6,66.4,76.7,91.4,56,81,95,13,14.7,17.1,1002.42,1004.81,1007.11,-1.1,-0.1,0.5,1014.36,1016.65,1018.69,2,4.3,6,30,3.1,6.1,9.1,39,3.1,6.3,9.4,40,0,0,0,0,21,64,0,226.1,797.6,5425.8
United States,Parker,Colorado,80134,West,23-04-2022,113,68.7,77.8,90.6,62.4,68.6,75.4,58.5,63.8,69.9,68.7,79.3,95.7,68.7,77.8,90.6,68.7,79.3,95.7,38,64,86,10.6,12.9,16,995.24,998.52,1002.84,-1,0.2,1.6,1007.27,1010.44,1013.96,3.6,6.9,9.6,344,5.8,9.9,14,342,6.3,10.5,15,341,0,0,0,0,2,9,0,238,827.8,5711.8
United States,Parker,Colorado,80134,West,06-05-2022,126,64.2,70.3,75.2,61.4,65.3,67.7,59.5,62.7,64.6,64.2,70.6,75.9,64.2,70.3,75.2,64.2,70.6,75.9,65,77,86,10.8,12.1,13,1007.65,1009.46,1011.31,-0.6,0.1,0.7,1019.04,1020.77,1022.89,4.4,6.1,8,261,7.7,10.6,14.1,251,7.9,10.9,14.5,250,0,0,0,6,42,86,0,162.5,631.9,3899.3
United States,Parker,Colorado,80134,West,14-05-2022,134,63.1,70,78.8,62.5,65.9,69.4,62,63.8,65.4,63.1,70.6,81.1,63.1,70,78.8,63.1,70.6,81.1,61,82,97,11.8,12.6,13.4,1004.58,1006.77,1008.95,-1,-0.2,0.7,1016.05,1018.36,1020.43,1.1,4.4,8.4,95,1.5,7.1,11.7,90,1.6,7.3,12,90,0,0,0,2,32,86,0,184.3,729.2,4422
United States,New York City,New York,10024,East,22-04-2022,112,66.4,74.3,87.1,65.6,69.7,74.6,65,67.7,70.6,66.4,75.8,91.8,66.4,74.3,87.1,66.4,75.8,91.8,54,81,96,13.2,14.6,16.3,997.63,999.43,1000.76,-0.6,-0.1,0.6,1009.44,1011.18,1012.4,0.8,3.6,5.5,27,1.3,4.6,7.3,25,1.2,4.8,7.7,24,0,0,0,0,10,92,0,235.5,820,5650.4
United States,Atlanta,Georgia,30318,South,24-04-2022,114,67.3,74,82.2,65.6,69.1,72.1,64.4,66.8,68.9,67.3,75.2,85.3,67.3,74,82.2,67.3,75.2,85.3,59,79,93,12.9,14.1,15.1,1003.12,1006.36,1008.92,-0.4,0.3,1.3,1014.25,1017.78,1020.55,1.2,4.6,7.5,131,1.3,6.4,10.8,123,1.3,6.6,11.1,124,0,0,0,0,10,33,0,229.9,806.8,5518.5
United States,Atlanta,Georgia,30318,South,19-05-2022,139,54.8,62.3,68.5,48.5,55.8,60.7,41.9,50.4,58.5,52.2,61.7,68.5,52.2,61.7,68.5,54.8,62.3,68.5,52,65,84,5.7,8,10.5,998.31,1001.98,1006.66,-0.9,0.3,1,1009.67,1013.07,1017.94,8.3,11.1,15.2,274,11.6,16.7,23.8,266,12.3,17.5,24.4,266,0.11,0,0,3,52,100,0,94.1,464.7,2260
United States,Atlanta,Georgia,30318,South,09-06-2022,160,62.3,68.9,78,62,65.8,69.6,61.8,64.2,65.9,62.3,69.4,80.5,62.3,68.9,78,62.3,69.4,80.5,64,86,100,11.7,12.8,13.6,1004.35,1005.63,1007.19,-0.6,0,0.7,1015.53,1016.94,1018.31,0.6,3.4,5.9,230,2.1,5.1,7.4,234,2.2,5.2,7.6,233,0.04,0,0,2,36,86,0,167.4,647.6,4018.1
United States,Atlanta,Georgia,30318,South,21-06-2022,172,62.2,70,81.6,61,65.3,71,60.2,62.8,67,62.2,70.6,83.9,62.2,70,81.6,62.2,70.6,83.9,57,79,93,11.1,12.2,14.2,1004.81,1007,1008.84,-1.1,-0.1,0.5,1016.85,1018.89,1020.68,2.6,5,7.2,12,5,7.7,10.7,19,5.1,7.8,10.9,19,0.01,0,0,0,0,1,0,177.6,657.9,4262.6
United States,Gladstone,Missouri,64118,Central,13-04-2022,103,71,78.6,91.1,70.3,73.7,77.9,69.6,71.8,74.3,71,82,99.8,71,78.6,91.1,71,82,99.8,54,81,98,15.6,16.9,18.4,996.12,997.96,999.29,-0.9,0,0.8,1007.76,1009.73,1010.98,1.1,3.8,6.8,287,2.2,4.9,8,287,2.6,5.1,8.2,286,0.01,0,0,2,23,70,0,238.6,827.6,5724.8
United States,Gladstone,Missouri,64118,Central,09-07-2022,190,61.3,69.3,80.4,60.1,64.4,68.8,59.2,61.7,64.4,61.3,69.8,82,61.3,69.3,80.4,61.3,69.8,82,53,79,96,10.7,11.7,12.9,1008.98,1011.32,1013.24,-1.3,-0.1,0.7,1020.31,1022.79,1024.43,0.7,4.3,6.4,83,0.6,6.6,10.6,69,0.6,6.7,11,70,0,0,0,0,27,92,0,155.1,676,3722.6
United States,Newark,Ohio,43055,East,18-07-2022,199,61.5,69.1,75,61.1,67,69.1,60.9,66,68.1,61.5,69.2,77.2,61.5,69.1,75,61.5,69.2,77.2,73,90,98,11.3,13.6,14.6,1010.37,1011.5,1012.82,-0.5,0.1,0.9,1021.56,1022.76,1024.54,0.8,3.3,6.2,185,2.4,4.9,9.7,176,2.5,5,10,176,0.04,0,0,48,86,100,0,89,413.3,2135.5
United States,Los Angeles,California,90049,West,03-08-2022,215,59.2,68.3,80.7,58.1,62.9,67.6,57.1,59.6,61,59.2,68.7,81.6,59.2,68.3,80.7,59.2,68.7,81.6,49,76,96,9.9,10.9,11.4,1005.21,1006.68,1008.62,-0.8,-0.1,0.8,1016.53,1018.16,1019.96,2,4.4,7.7,93,3.2,6.2,9.8,85,3.3,6.3,10,85,0,0,0,0,0,1,0,209,747.2,5015.8
United States,Los Angeles,California,90049,West,08-08-2022,220,63.5,69.8,80.5,63,65.9,69.1,62.6,63.9,64.8,63.5,70.3,82.3,63.5,69.8,80.5,63.5,70.3,82.3,55,83,97,12.1,12.7,13.1,1003.81,1005.73,1008.04,-1.1,0.1,1.1,1015.13,1017.08,1019.5,1.5,4,7.8,210,2.2,5.8,8.9,212,2.4,6,9,212,0,0,0,22,80,99,0,180.1,723.3,4322.5
United States,Great Falls,Montana,59405,West,24-08-2022,236,59.4,67.1,76.8,58.8,63.2,67.1,58.5,60.9,62.9,59.4,67.5,79,59.4,67.1,76.8,59.4,67.5,79,59,82,97,10.4,11.4,12.2,1010.43,1011.89,1013.95,-0.8,0,0.7,1021.9,1023.36,1025.18,2.7,5.9,9.8,84,4.7,9.5,13.9,80,4.8,9.8,14.2,80,0,0,0,2,24,83,0,217.7,819.6,5223.8
United States,Great Falls,Montana,59405,West,16-08-2022,228,64.9,76.2,91.8,57.6,63.4,69,49.3,54.3,56.9,64.9,76.4,91.8,64.9,76.2,91.8,64.9,76.4,91.8,25,49,70,7.5,9.2,10,999.85,1002.23,1004.32,-1.4,-0.1,0.6,1012.17,1014.42,1016.32,4.9,8.8,12.3,5,6.6,11.9,16.4,6,6.9,12.5,17,6,0,0,0,0,0,1,0,234.1,819.1,5619.1
United States,Great Falls,Montana,59405,West,07-09-2022,250,60.2,68.9,80.6,56.8,60.6,65.3,53.9,54.9,57.1,60,69,80.7,60,68.8,80.6,60.2,69.1,80.7,41,63,81,8.9,9.2,10.1,1005.1,1008.92,1013.04,-1.2,-0.3,1.1,1017.08,1020.71,1024.57,4.4,6.6,8.9,26,8.4,11.5,14.3,34,8.8,11.8,14.8,34,0,0,0,0,50,100,0,266.6,902.7,6398.2
United States,Great Falls,Montana,59405,West,15-08-2022,227,59.7,70.4,83.1,56.8,60.3,65.6,45.1,52.4,56.4,58.6,70.4,83.1,58.6,70.3,83.1,59.7,70.6,83.1,35,55,85,6.5,8.5,9.7,1001.15,1005.05,1007.95,-1.7,-0.2,0.6,1013.14,1016.96,1019.82,6.1,7.9,9.9,8,8.7,11.5,13.7,13,9.4,12,14.7,13,0,0,0,0,0,1,0,234.4,818.8,5624.1
United States,Houston,Texas,77041,Central,10-01-2022,10,67.6,71.7,80.3,67.2,70.2,75,67.1,69.6,73.2,67.6,72.8,85.6,67.6,71.7,80.3,67.6,72.8,85.6,78,93,99,14.2,15.6,17.7,997.27,999.08,1000.77,-1,-0.1,0.7,1008.54,1010.39,1011.94,0.5,2.7,6.1,223,0.8,3.4,7.2,223,0.9,3.5,7.4,223,1.21,0,0,96,99,100,0,150.7,731.1,3618.3
United States,Houston,Texas,77041,Central,14-10-2022,287,70.1,75.1,84.3,68.3,70.6,73.4,67.2,68.5,69.5,70.1,76.4,88,70.1,75.1,84.3,70.1,76.4,88,57,82,96,14.3,14.9,15.4,1005.58,1007.9,1010.66,-0.6,0.2,0.8,1017.13,1019.13,1021.98,1.1,5.6,11.2,206,0.7,7.1,12.5,209,0.8,7.2,12.6,209,0.04,0,0,22,72,100,0,293.8,1013.8,7049.5
United States,Houston,Texas,77041,Central,10-10-2022,283,68.6,73,80.1,68,70.4,73.8,67.7,69.2,71.7,68.6,74.2,83.9,68.6,73,80.1,68.6,74.2,83.9,70,89,98,14.4,15.2,16.7,1005.9,1008.05,1010.1,-0.8,0.1,1.4,1017.41,1019.28,1021.61,0.7,3.9,8.8,171,0.9,4.6,9.5,167,1,4.6,9.5,165,0.12,0,0,38,81,100,0,260.2,918.1,6243.7
United States,Detroit,Michigan,48234,Central,06-11-2022,310,57,67.7,78.3,56.2,61.4,66,55.6,57.5,58.9,57,68.2,79.5,57,67.7,78.3,57,68.2,79.5,49,72,95,9.4,10.1,10.7,1006.25,1007.68,1009.05,-0.6,0,0.7,1017.25,1018.97,1020.21,0.8,4.4,9.9,180,1.1,5.3,11,190,1.2,5.3,11.1,189,0,0,0,0,18,100,0,342.7,1064.6,8224.2
United States,Los Angeles,California,90032,West,18-10-2022,291,67.8,74.1,84.8,66.4,69.3,73,65.3,66.9,68.5,67.8,75.4,88.3,67.8,74.1,84.8,67.8,75.4,88.3,54,80,96,13.3,14.1,15,1005.12,1006.76,1008.42,-0.7,0,1.3,1016.64,1018.19,1020.03,0.6,4.5,9.2,193,1.1,5.5,10.6,184,1.2,5.6,10.7,182,0.04,0,0,79,95,100,0,258.1,856.4,6193.5
United States,Los Angeles,California,90032,West,25-10-2022,298,63.1,72.2,81.9,62.5,67,70.5,62,64.4,67.4,63.1,73.2,84,63.1,72.2,81.9,63.1,73.2,84,56,78,98,11.9,13,14.4,1002.92,1004.67,1006.29,-0.7,0,1,1014.37,1015.95,1017.69,0.4,4.6,10.7,139,0.6,6.1,12.3,133,0.7,6.3,12.6,133,0.02,0,0,4,33,79,0,272,974.5,6527.8
United States,Lawrence,Massachusetts,1841,East,29-12-2021,363,66.1,75.9,85.2,65.5,71.3,74.2,65.2,69.3,71.7,66.1,78,89.9,66.1,75.9,85.2,66.1,78,89.9,59,81,99,13.3,15.4,16.7,1002.02,1003.18,1004.54,-0.7,-0.1,0.8,1013.54,1014.6,1015.86,1.5,4.3,7,200,2.3,5.4,8.1,203,2.4,5.6,8.2,203,0.24,0,0,54,73,93,0,344.2,1047.7,8260.7
United States,Lakeland,Florida,33801,South,13-01-2022,13,68.7,75.9,85.4,68.1,73.3,77.9,67.9,72.3,75.5,68.7,78.9,94.1,68.7,75.9,85.4,68.7,78.9,94.1,70,90,100,14.6,17,19,1002.51,1004.92,1008.35,-0.6,0.2,1.3,1014.19,1016.54,1019.7,0.5,3.5,7.1,124,1,4.6,8.6,114,1.1,4.7,8.7,112,0.1,0,0,31,75,98,0,254.7,992.8,6113.3
United States,Lakeland,Florida,33801,South,17-01-2022,17,72.3,80.6,94.2,70.6,75.8,81.9,69.9,74,79.4,72.3,87,110,72.3,80.6,94.2,72.3,87,110,58,81,94,15.7,18.2,21.8,999.7,1001.22,1002.44,-0.9,0,0.7,1011.82,1013.4,1014.75,1.3,3.8,5.6,19,2.2,5.6,8.1,22,2.4,6,8.8,23,0.12,0,0,1,15,42,0,346.8,1056.5,8322.5
United States,Philadelphia,Pennsylvania,19134,East,29-03-2022,88,68.9,75.5,84.5,68.3,72.2,75.6,68.1,70.9,73.7,68.9,77.8,90.3,68.9,75.5,84.5,68.9,77.8,90.3,66,87,98,14.7,16.3,18,1000.53,1002.84,1004.48,-0.8,-0.1,0.7,1012.29,1014.49,1015.96,0.8,2.4,3.9,158,1.2,3,4.4,135,1.4,3.1,4.6,130,0.22,0,0,36,94,100,0,224.7,812.6,5394.2
United States,Philadelphia,Pennsylvania,19134,East,28-01-2022,28,70.7,78.9,88.6,70.3,74.1,78.9,70,72.1,75.8,70.7,83,99,70.7,78.9,88.6,70.7,83,99,62,81,98,15.8,17.1,19.4,995.87,997.01,998.45,-0.7,0.1,0.9,1007.69,1008.68,1009.87,0.6,4.1,6.4,216,0.8,5.1,8.6,261,0.8,5.3,9.1,262,0.18,0,0,25,79,100,0,289.3,895.8,6943.4
United States,Philadelphia,Pennsylvania,19134,East,28-03-2022,87,71,74.3,80.1,70.5,72,74.1,70,71.1,72.7,71,75.8,84.6,71,74.3,80.1,71,75.8,84.6,74,90,98,15.7,16.3,17.2,1003.11,1004.47,1006.62,-0.9,0,1.8,1014.55,1015.87,1017.52,1.9,3.8,5.9,168,2.6,4.9,7.1,161,2.5,5.1,7.2,161,0.18,0,0,16,90,100,0,141.9,687.2,3406.5
